Name,Age,Participant,Utterance,TokenisedUtt,TokenisedUttLower,TokenisedUttNoPunct,UttLen,UtterancesCyrillic,TokenisedUttCyr,UtterancesCyrillicCleaned,UtterancesCyrillicCleanedNormalised
SIM,1;04.19,SIM,kache [: krache] !,"['krache', '!']","['krache', '!']",['krache'],1,Каче [: краче] !,"['каче', 'краче']",Каче !,краче !
SIM,1;04.19,SIM,"mach [: machkam], mach [: machkam], mach [: machkam], mach [: machkam] .","['machkam', ',', 'machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', ',', 'machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', 'machkam', 'machkam', 'machkam']",4,"Мач [: мачкам], мач [: мачкам], мач [: мачкам], мач [: мачкам] .","['мач', 'мачкам', 'мач', 'мачкам', 'мач', 'мачкам', 'мач', 'мачкам']","Мач , мач , мач , мач .",мачкам мачкам мачкам мачкам .
SIM,1;04.19,SIM,"mach [: machkam], mach [: machkam], mach [: machkam], mach [: machkam] .","['machkam', ',', 'machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', ',', 'machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', 'machkam', 'machkam', 'machkam']",4,"Мач [: мачкам], мач [: мачкам], мач [: мачкам], мач [: мачкам] .","['мач', 'мачкам', 'мач', 'мачкам', 'мач', 'мачкам', 'мач', 'мачкам']","Мач , мач , мач , мач .",мачкам мачкам мачкам мачкам .
SIM,1;04.19,PLA,msazhirash gi ?,"['msazhirash', 'gi', '?']","['msazhirash', 'gi', '?']","['msazhirash', 'gi']",2,Мсажираш ги ?,"['мсажираш', 'ги']",Мсажираш ги ?,Мсажираш ги ?
SIM,1;04.19,SIM,"djalo [: odealo], djalo [: odealo] .","['odealo', ',', 'odealo', '.']","['odealo', ',', 'odealo', '.']","['odealo', 'odealo']",2,"Дяло [: одеало], дяло [: одеало] .","['дяло', 'одеало', 'дяло', 'одеало']","Дяло , дяло .",одеало одеало .
SIM,1;04.19,PLA,mozhe li i az da sedna na odealoto ?,"['mozhe', 'li', 'i', 'az', 'da', 'sedna', 'na', 'odealoto', '?']","['mozhe', 'li', 'i', 'az', 'da', 'sedna', 'na', 'odealoto', '?']","['mozhe', 'li', 'i', 'az', 'da', 'sedna', 'na', 'odealoto']",8,Може ли и аз да седна на одеалото ?,"['може', 'ли', 'и', 'аз', 'да', 'седна', 'на', 'одеалото']",Може ли и аз да седна на одеалото ?,Може ли и аз да седна на одеалото ?
SIM,1;04.19,SIM,"mai [: Maja], Mai [: Maja] .","['Maja', ',', 'Maja', '.']","['maja', ',', 'maja', '.']","['maja', 'maja']",2,"Маи [: мая], маи [: мая] .","['маи', 'мая', 'маи', 'мая']","Маи , маи .",мая мая .
SIM,1;04.19,SIM,"oki [: ochi], oki [: ochi], oki [: ochi] .","['ochi', ',', 'ochi', ',', 'ochi', '.']","['ochi', ',', 'ochi', ',', 'ochi', '.']","['ochi', 'ochi', 'ochi']",3,"Оки [: очи], оки [: очи], оки [: очи] .","['оки', 'очи', 'оки', 'очи', 'оки', 'очи']","Оки , оки , оки .",очи очи очи .
SIM,1;04.19,PLA,ochi .,"['ochi', '.']","['ochi', '.']",['ochi'],1,Очи .,['очи'],Очи .,Очи .
SIM,1;04.19,SIM,nos .,"['nos', '.']","['nos', '.']",['nos'],1,Нос .,['нос'],Нос .,Нос .
SIM,1;04.19,SIM,kache [: krache] .,"['krache', '.']","['krache', '.']",['krache'],1,Каче [: краче] .,"['каче', 'краче']",Каче .,краче .
SIM,1;04.19,PLA,krache .,"['krache', '.']","['krache', '.']",['krache'],1,Краче .,['краче'],Краче .,Краче .
SIM,1;04.19,SIM,ako !,"['ako', '!']","['ako', '!']",['ako'],1,Ако !,['ако'],Ако !,Ако !
SIM,1;04.19,PLA,"ne, njama, mamo .","['ne', ',', 'njama', ',', 'mamo', '.']","['ne', ',', 'njama', ',', 'mamo', '.']","['ne', 'njama', 'mamo']",3,"Не, няма, мамо .","['не', 'няма', 'мамо']","Не , няма , мамо .","Не , няма , мамо ."
SIM,1;04.19,SIM,pam [: pampers] !,"['pampers', '!']","['pampers', '!']",['pampers'],1,Пам [: памперс] !,"['пам', 'памперс']",Пам !,памперс !
SIM,1;04.19,SIM,"uuuu, uuu !","['uuuu', ',', 'uuu', '!']","['uuuu', ',', 'uuu', '!']","['uuuu', 'uuu']",2,"Уууу, ууу !","['уууу', 'ууу']","Уууу , ууу !","Уууу , ууу !"
SIM,1;04.19,PLA,kyde j e kosata ?,"['kyde', 'j', 'e', 'kosata', '?']","['kyde', 'j', 'e', 'kosata', '?']","['kyde', 'j', 'e', 'kosata']",4,Къде й е косата ?,"['къде', 'й', 'е', 'косата']",Къде й е косата ?,Къде й е косата ?
SIM,1;04.19,PLA,"kosa, kosa .","['kosa', ',', 'kosa', '.']","['kosa', ',', 'kosa', '.']","['kosa', 'kosa']",2,"Коса, коса .","['коса', 'коса']","Коса , коса .","Коса , коса ."
SIM,1;04.19,SIM,"buzi, buzi .","['buzi', ',', 'buzi', '.']","['buzi', ',', 'buzi', '.']","['buzi', 'buzi']",2,"Бузи, бузи .","['бузи', 'бузи']","Бузи , бузи .","Бузи , бузи ."
SIM,1;04.19,PLA,buzi !,"['buzi', '!']","['buzi', '!']",['buzi'],1,Бузи !,['бузи'],Бузи !,Бузи !
SIM,1;04.19,SIM,"meche, meche .","['meche', ',', 'meche', '.']","['meche', ',', 'meche', '.']","['meche', 'meche']",2,"Мече, мече .","['мече', 'мече']","Мече , мече .","Мече , мече ."
SIM,1;04.19,SIM,"oki [: ochi], oki [: ochi], oki [: ochi] .","['ochi', ',', 'ochi', ',', 'ochi', '.']","['ochi', ',', 'ochi', ',', 'ochi', '.']","['ochi', 'ochi', 'ochi']",3,"Оки [: очи], оки [: очи], оки [: очи] .","['оки', 'очи', 'оки', 'очи', 'оки', 'очи']","Оки , оки , оки .",очи очи очи .
SIM,1;04.19,PLA,a vizh slonyt kyde e ?,"['a', 'vizh', 'slonyt', 'kyde', 'e', '?']","['a', 'vizh', 'slonyt', 'kyde', 'e', '?']","['a', 'vizh', 'slonyt', 'kyde', 'e']",5,А виж слонът къде е ?,"['а', 'виж', 'слонът', 'къде', 'е']",А виж слонът къде е ?,А виж слонът къде е ?
SIM,1;04.19,SIM,meche .,"['meche', '.']","['meche', '.']",['meche'],1,Мече .,['мече'],Мече .,Мече .
SIM,1;04.19,SIM,"mach [: machkam], mach [: machkam], mach [: machkam] .","['machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', ',', 'machkam', ',', 'machkam', '.']","['machkam', 'machkam', 'machkam']",3,"Мач [: мачкам], мач [: мачкам], мач [: мачкам] .","['мач', 'мачкам', 'мач', 'мачкам', 'мач', 'мачкам']","Мач , мач , мач .",мачкам мачкам мачкам .
SIM,1;04.19,PLA,"bravo, mamo, namachka gi vsichkite !","['bravo', ',', 'mamo', ',', 'namachka', 'gi', 'vsichkite', '!']","['bravo', ',', 'mamo', ',', 'namachka', 'gi', 'vsichkite', '!']","['bravo', 'mamo', 'namachka', 'gi', 'vsichkite']",5,"Браво, мамо, намачка ги всичките !","['браво', 'мамо', 'намачка', 'ги', 'всичките']","Браво , мамо , намачка ги всичките !","Браво , мамо , намачка ги всичките !"
SIM,1;04.19,SIM,"tigi [: tigyr], tigi [: tigyr] .","['tigyr', ',', 'tigyr', '.']","['tigyr', ',', 'tigyr', '.']","['tigyr', 'tigyr']",2,"Тиги [: тигър], тиги [: тигър] .","['тиги', 'тигър', 'тиги', 'тигър']","Тиги , тиги .",тигър тигър .
SIM,1;04.19,SIM,"nani, nani, nani, nani, nani, nani, nani .","['nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', 'nani', 'nani', 'nani', 'nani', 'nani', 'nani']",7,"Нани, нани, нани, нани, нани, нани, нани .","['нани', 'нани', 'нани', 'нани', 'нани', 'нани', 'нани']","Нани , нани , нани , нани , нани , нани , нани .","Нани , нани , нани , нани , нани , нани , нани ."
SIM,1;04.19,SIM,"dam, dam, dam .","['dam', ',', 'dam', ',', 'dam', '.']","['dam', ',', 'dam', ',', 'dam', '.']","['dam', 'dam', 'dam']",3,"Дам, дам, дам .","['дам', 'дам', 'дам']","Дам , дам , дам .","Дам , дам , дам ."
SIM,1;04.19,SIM,"nos, nos .","['nos', ',', 'nos', '.']","['nos', ',', 'nos', '.']","['nos', 'nos']",2,"Нос, нос .","['нос', 'нос']","Нос , нос .","Нос , нос ."
SIM,1;04.19,PLA,"da, slonyt ima goljam nos .","['da', ',', 'slonyt', 'ima', 'goljam', 'nos', '.']","['da', ',', 'slonyt', 'ima', 'goljam', 'nos', '.']","['da', 'slonyt', 'ima', 'goljam', 'nos']",5,"Да, слонът има голям нос .","['да', 'слонът', 'има', 'голям', 'нос']","Да , слонът има голям нос .","Да , слонът има голям нос ."
SIM,1;04.19,SIM,mit ?,"['mit', '?']","['mit', '?']",['mit'],1,Мит ?,['мит'],Мит ?,Мит ?
SIM,1;04.19,PLA,"zyb, zyb .","['zyb', ',', 'zyb', '.']","['zyb', ',', 'zyb', '.']","['zyb', 'zyb']",2,"Зъб, зъб .","['зъб', 'зъб']","Зъб , зъб .","Зъб , зъб ."
SIM,1;04.19,SIM,xoo [: uxo] .,"['uxo', '.']","['uxo', '.']",['uxo'],1,Xоо [: уxо] .,"['xоо', 'уxо']",Xоо .,уxо .
SIM,1;04.19,PLA,uxo .,"['uxo', '.']","['uxo', '.']",['uxo'],1,Уxо .,['уxо'],Уxо .,Уxо .
SIM,1;04.19,SIM,"nos, nos .","['nos', ',', 'nos', '.']","['nos', ',', 'nos', '.']","['nos', 'nos']",2,"Нос, нос .","['нос', 'нос']","Нос , нос .","Нос , нос ."
SIM,1;04.19,SIM,kaa [: kosa] .,"['kosa', '.']","['kosa', '.']",['kosa'],1,Каа [: коса] .,"['каа', 'коса']",Каа .,коса .
SIM,1;04.19,PLA,kosa .,"['kosa', '.']","['kosa', '.']",['kosa'],1,Коса .,['коса'],Коса .,Коса .
SIM,1;04.19,SIM,"gore, gore, gore .","['gore', ',', 'gore', ',', 'gore', '.']","['gore', ',', 'gore', ',', 'gore', '.']","['gore', 'gore', 'gore']",3,"Горе, горе, горе .","['горе', 'горе', 'горе']","Горе , горе , горе .","Горе , горе , горе ."
SIM,1;04.19,PLA,"da, sresvash si kosata .","['da', ',', 'sresvash', 'si', 'kosata', '.']","['da', ',', 'sresvash', 'si', 'kosata', '.']","['da', 'sresvash', 'si', 'kosata']",4,"Да, сресваш си косата .","['да', 'сресваш', 'си', 'косата']","Да , сресваш си косата .","Да , сресваш си косата ."
SIM,1;04.19,SIM,pepe [: pricheska] .,"['pricheska', '.']","['pricheska', '.']",['pricheska'],1,Пепе [: прическа] .,"['пепе', 'прическа']",Пепе .,прическа .
SIM,1;04.19,PLA,pricheska li si pravish ?,"['pricheska', 'li', 'si', 'pravish', '?']","['pricheska', 'li', 'si', 'pravish', '?']","['pricheska', 'li', 'si', 'pravish']",4,Прическа ли си правиш ?,"['прическа', 'ли', 'си', 'правиш']",Прическа ли си правиш ?,Прическа ли си правиш ?
SIM,1;04.19,SIM,pepe [: pricheska] .,"['pricheska', '.']","['pricheska', '.']",['pricheska'],1,Пепе [: прическа] .,"['пепе', 'прическа']",Пепе .,прическа .
SIM,1;04.19,PLA,"dobre, napravi mu pricheska .","['dobre', ',', 'napravi', 'mu', 'pricheska', '.']","['dobre', ',', 'napravi', 'mu', 'pricheska', '.']","['dobre', 'napravi', 'mu', 'pricheska']",4,"Добре, направи му прическа .","['добре', 'направи', 'му', 'прическа']","Добре , направи му прическа .","Добре , направи му прическа ."
SIM,1;04.19,SIM,"pache [: plache], pache [: plache], pache [: plache], pache [: plache] !","['plache', ',', 'plache', ',', 'plache', ',', 'plache', '!']","['plache', ',', 'plache', ',', 'plache', ',', 'plache', '!']","['plache', 'plache', 'plache', 'plache']",4,"Паче [: плаче], паче [: плаче], паче [: плаче], паче [: плаче] !","['паче', 'плаче', 'паче', 'плаче', 'паче', 'плаче', 'паче', 'плаче']","Паче , паче , паче , паче !",плаче плаче плаче плаче !
SIM,1;04.19,PLA,"plache li, mamo ?","['plache', 'li', ',', 'mamo', '?']","['plache', 'li', ',', 'mamo', '?']","['plache', 'li', 'mamo']",3,"Плаче ли, мамо ?","['плаче', 'ли', 'мамо']","Плаче ли , мамо ?","Плаче ли , мамо ?"
SIM,1;04.19,SIM,"bebe, bebe, bebe, bebe .","['bebe', ',', 'bebe', ',', 'bebe', ',', 'bebe', '.']","['bebe', ',', 'bebe', ',', 'bebe', ',', 'bebe', '.']","['bebe', 'bebe', 'bebe', 'bebe']",4,"Бебе, бебе, бебе, бебе .","['бебе', 'бебе', 'бебе', 'бебе']","Бебе , бебе , бебе , бебе .","Бебе , бебе , бебе , бебе ."
SIM,1;04.19,SIM,pache [: plache] .,"['plache', '.']","['plache', '.']",['plache'],1,Паче [: плаче] .,"['паче', 'плаче']",Паче .,плаче .
SIM,1;04.19,PLA,"dobre, shche ja gushna .","['dobre', ',', 'shche', 'ja', 'gushna', '.']","['dobre', ',', 'shche', 'ja', 'gushna', '.']","['dobre', 'shche', 'ja', 'gushna']",4,"Добре, шче я гушна .","['добре', 'шче', 'я', 'гушна']","Добре , шче я гушна .","Добре , шче я гушна ."
SIM,1;04.19,SIM,"ooo, ooo !","['ooo', ',', 'ooo', '!']","['ooo', ',', 'ooo', '!']","['ooo', 'ooo']",2,"Ооо, ооо !","['ооо', 'ооо']","Ооо , ооо !","Ооо , ооо !"
SIM,1;04.19,PLA,"gush, gush, gush .","['gush', ',', 'gush', ',', 'gush', '.']","['gush', ',', 'gush', ',', 'gush', '.']","['gush', 'gush', 'gush']",3,"Гуш, гуш, гуш .","['гуш', 'гуш', 'гуш']","Гуш , гуш , гуш .","Гуш , гуш , гуш ."
SIM,1;04.19,SIM,"kali [: kalinka], kali [: kalinka] .","['kalinka', ',', 'kalinka', '.']","['kalinka', ',', 'kalinka', '.']","['kalinka', 'kalinka']",2,"Кали [: калинка], кали [: калинка] .","['кали', 'калинка', 'кали', 'калинка']","Кали , кали .",калинка калинка .
SIM,1;04.19,PLA,kyde e kalinkata ?,"['kyde', 'e', 'kalinkata', '?']","['kyde', 'e', 'kalinkata', '?']","['kyde', 'e', 'kalinkata']",3,Къде е калинката ?,"['къде', 'е', 'калинката']",Къде е калинката ?,Къде е калинката ?
SIM,1;04.19,SIM,"kalina [: kalinka], kali [: kalinka] .","['kalinka', ',', 'kalinka', '.']","['kalinka', ',', 'kalinka', '.']","['kalinka', 'kalinka']",2,"Калина [: калинка], кали [: калинка] .","['калина', 'калинка', 'кали', 'калинка']","Калина , кали .",калинка калинка .
SIM,1;04.19,SIM,"kali [: kalinka], kali [: kalinka], gol, gol, gol .","['kalinka', ',', 'kalinka', ',', 'gol', ',', 'gol', ',', 'gol', '.']","['kalinka', ',', 'kalinka', ',', 'gol', ',', 'gol', ',', 'gol', '.']","['kalinka', 'kalinka', 'gol', 'gol', 'gol']",5,"Кали [: калинка], кали [: калинка], гол, гол, гол .","['кали', 'калинка', 'кали', 'калинка', 'гол', 'гол', 'гол']","Кали , кали , гол , гол , гол .","калинка калинка гол , гол , гол ."
SIM,1;04.19,SIM,"mush, mush, mush .","['mush', ',', 'mush', ',', 'mush', '.']","['mush', ',', 'mush', ',', 'mush', '.']","['mush', 'mush', 'mush']",3,"Муш, муш, муш .","['муш', 'муш', 'муш']","Муш , муш , муш .","Муш , муш , муш ."
SIM,1;04.19,PLA,"tja izleze, mamo .","['tja', 'izleze', ',', 'mamo', '.']","['tja', 'izleze', ',', 'mamo', '.']","['tja', 'izleze', 'mamo']",3,"Тя излезе, мамо .","['тя', 'излезе', 'мамо']","Тя излезе , мамо .","Тя излезе , мамо ."
SIM,1;04.19,PLA,eto ja .,"['eto', 'ja', '.']","['eto', 'ja', '.']","['eto', 'ja']",2,Ето я .,"['ето', 'я']",Ето я .,Ето я .
SIM,1;04.19,SIM,"gol, gol, gol, gol, gol !","['gol', ',', 'gol', ',', 'gol', ',', 'gol', ',', 'gol', '!']","['gol', ',', 'gol', ',', 'gol', ',', 'gol', ',', 'gol', '!']","['gol', 'gol', 'gol', 'gol', 'gol']",5,"Гол, гол, гол, гол, гол !","['гол', 'гол', 'гол', 'гол', 'гол']","Гол , гол , гол , гол , гол !","Гол , гол , гол , гол , гол !"
SIM,1;04.19,SIM,"a, baga [: bjaga] !","['a', ',', 'bjaga', '!']","['a', ',', 'bjaga', '!']","['a', 'bjaga']",2,"А, бага [: бяга] !","['а', 'бага', 'бяга']","А , бага !","А , бяга !"
SIM,1;04.19,PLA,moni li bjaga ?,"['moni', 'li', 'bjaga', '?']","['moni', 'li', 'bjaga', '?']","['moni', 'li', 'bjaga']",3,Мони ли бяга ?,"['мони', 'ли', 'бяга']",Мони ли бяга ?,Мони ли бяга ?
SIM,1;04.19,SIM,"ne, kali [: kalinkata], kali [: kalinkata] .","['ne', ',', 'kalinkata', ',', 'kalinkata', '.']","['ne', ',', 'kalinkata', ',', 'kalinkata', '.']","['ne', 'kalinkata', 'kalinkata']",3,"Не, кали [: калинката], кали [: калинката] .","['не', 'кали', 'калинката', 'кали', 'калинката']","Не , кали , кали .","Не , калинката калинката ."
SIM,1;04.19,SIM,"nani, nani, nani, nani .","['nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', 'nani', 'nani', 'nani']",4,"Нани, нани, нани, нани .","['нани', 'нани', 'нани', 'нани']","Нани , нани , нани , нани .","Нани , нани , нани , нани ."
SIM,1;04.19,SIM,"tigi [: tigyr], tigi [: tigyr], tigi [: tigyr] .","['tigyr', ',', 'tigyr', ',', 'tigyr', '.']","['tigyr', ',', 'tigyr', ',', 'tigyr', '.']","['tigyr', 'tigyr', 'tigyr']",3,"Тиги [: тигър], тиги [: тигър], тиги [: тигър] .","['тиги', 'тигър', 'тиги', 'тигър', 'тиги', 'тигър']","Тиги , тиги , тиги .",тигър тигър тигър .
SIM,1;04.19,PLA,tigyr .,"['tigyr', '.']","['tigyr', '.']",['tigyr'],1,Тигър .,['тигър'],Тигър .,Тигър .
SIM,1;04.19,SIM,"kali [: kalinka], kali [: kalinka], nani .","['kalinka', ',', 'kalinka', ',', 'nani', '.']","['kalinka', ',', 'kalinka', ',', 'nani', '.']","['kalinka', 'kalinka', 'nani']",3,"Кали [: калинка], кали [: калинка], нани .","['кали', 'калинка', 'кали', 'калинка', 'нани']","Кали , кали , нани .",калинка калинка нани .
SIM,1;04.19,SIM,ton [: telefon] .,"['telefon', '.']","['telefon', '.']",['telefon'],1,Тон [: телефон] .,"['тон', 'телефон']",Тон .,телефон .
SIM,1;04.19,SIM,"dari [: nazdrave], dari [: nazdrave], dari [: nazdrave] .","['nazdrave', ',', 'nazdrave', ',', 'nazdrave', '.']","['nazdrave', ',', 'nazdrave', ',', 'nazdrave', '.']","['nazdrave', 'nazdrave', 'nazdrave']",3,"Дари [: наздраве], дари [: наздраве], дари [: наздраве] .","['дари', 'наздраве', 'дари', 'наздраве', 'дари', 'наздраве']","Дари , дари , дари .",наздраве наздраве наздраве .
SIM,1;04.19,PLA,na kogo shche se obadish ?,"['na', 'kogo', 'shche', 'se', 'obadish', '?']","['na', 'kogo', 'shche', 'se', 'obadish', '?']","['na', 'kogo', 'shche', 'se', 'obadish']",5,На кого шче се обадиш ?,"['на', 'кого', 'шче', 'се', 'обадиш']",На кого шче се обадиш ?,На кого шче се обадиш ?
SIM,1;04.19,SIM,"gush, gush, gush, gush .","['gush', ',', 'gush', ',', 'gush', ',', 'gush', '.']","['gush', ',', 'gush', ',', 'gush', ',', 'gush', '.']","['gush', 'gush', 'gush', 'gush']",4,"Гуш, гуш, гуш, гуш .","['гуш', 'гуш', 'гуш', 'гуш']","Гуш , гуш , гуш , гуш .","Гуш , гуш , гуш , гуш ."
SIM,1;04.19,SIM,"Moni, Moni, Moni, Moni .","['Moni', ',', 'Moni', ',', 'Moni', ',', 'Moni', '.']","['moni', ',', 'moni', ',', 'moni', ',', 'moni', '.']","['moni', 'moni', 'moni', 'moni']",4,"Мони, мони, мони, мони .","['мони', 'мони', 'мони', 'мони']","Мони , мони , мони , мони .","Мони , мони , мони , мони ."
SIM,1;04.19,SIM,ton [: telefon] .,"['telefon', '.']","['telefon', '.']",['telefon'],1,Тон [: телефон] .,"['тон', 'телефон']",Тон .,телефон .
SIM,1;04.19,SIM,"alo, alo .","['alo', ',', 'alo', '.']","['alo', ',', 'alo', '.']","['alo', 'alo']",2,"Ало, ало .","['ало', 'ало']","Ало , ало .","Ало , ало ."
SIM,1;04.19,PLA,alo .,"['alo', '.']","['alo', '.']",['alo'],1,Ало .,['ало'],Ало .,Ало .
SIM,1;04.19,SIM,"gush, gush, gush, gush .","['gush', ',', 'gush', ',', 'gush', ',', 'gush', '.']","['gush', ',', 'gush', ',', 'gush', ',', 'gush', '.']","['gush', 'gush', 'gush', 'gush']",4,"Гуш, гуш, гуш, гуш .","['гуш', 'гуш', 'гуш', 'гуш']","Гуш , гуш , гуш , гуш .","Гуш , гуш , гуш , гуш ."
SIM,1;04.19,SIM,"tati, tati, tati, tati, tati, tati, tati .","['tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', '.']","['tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', '.']","['tati', 'tati', 'tati', 'tati', 'tati', 'tati', 'tati']",7,"Тати, тати, тати, тати, тати, тати, тати .","['тати', 'тати', 'тати', 'тати', 'тати', 'тати', 'тати']","Тати , тати , тати , тати , тати , тати , тати .","Тати , тати , тати , тати , тати , тати , тати ."
SIM,1;04.19,PLA,koj drug e na snimkata ?,"['koj', 'drug', 'e', 'na', 'snimkata', '?']","['koj', 'drug', 'e', 'na', 'snimkata', '?']","['koj', 'drug', 'e', 'na', 'snimkata']",5,Кой друг е на снимката ?,"['кой', 'друг', 'е', 'на', 'снимката']",Кой друг е на снимката ?,Кой друг е на снимката ?
SIM,1;04.19,PLA,vizh koj e tuk .,"['vizh', 'koj', 'e', 'tuk', '.']","['vizh', 'koj', 'e', 'tuk', '.']","['vizh', 'koj', 'e', 'tuk']",4,Виж кой е тук .,"['виж', 'кой', 'е', 'тук']",Виж кой е тук .,Виж кой е тук .
SIM,1;04.19,SIM,"tati, tati, tati, tati, tati !","['tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', '!']","['tati', ',', 'tati', ',', 'tati', ',', 'tati', ',', 'tati', '!']","['tati', 'tati', 'tati', 'tati', 'tati']",5,"Тати, тати, тати, тати, тати !","['тати', 'тати', 'тати', 'тати', 'тати']","Тати , тати , тати , тати , тати !","Тати , тати , тати , тати , тати !"
SIM,1;04.19,PLA,"da, tati e s Moni i s mama .","['da', ',', 'tati', 'e', 's', 'Moni', 'i', 's', 'mama', '.']","['da', ',', 'tati', 'e', 's', 'moni', 'i', 's', 'mama', '.']","['da', 'tati', 'e', 's', 'moni', 'i', 's', 'mama']",8,"Да, тати е с мони и с мама .","['да', 'тати', 'е', 'с', 'мони', 'и', 'с', 'мама']","Да , тати е с мони и с мама .","Да , тати е с мони и с мама ."
SIM,1;04.19,SIM,"titi [: cici], titi [: cici], titi [: cici], titi [: cici], titi [: cici] .","['cici', ',', 'cici', ',', 'cici', ',', 'cici', ',', 'cici', '.']","['cici', ',', 'cici', ',', 'cici', ',', 'cici', ',', 'cici', '.']","['cici', 'cici', 'cici', 'cici', 'cici']",5,"Тити [: цици], тити [: цици], тити [: цици], тити [: цици], тити [: цици] .","['тити', 'цици', 'тити', 'цици', 'тити', 'цици', 'тити', 'цици', 'тити', 'цици']","Тити , тити , тити , тити , тити .",цици цици цици цици цици .
SIM,1;04.19,PLA,v moja dzhob li shte go slozhish ?,"['v', 'moja', 'dzhob', 'li', 'shte', 'go', 'slozhish', '?']","['v', 'moja', 'dzhob', 'li', 'shte', 'go', 'slozhish', '?']","['v', 'moja', 'dzhob', 'li', 'shte', 'go', 'slozhish']",7,В моя джоб ли ще го сложиш ?,"['в', 'моя', 'джоб', 'ли', 'ще', 'го', 'сложиш']",В моя джоб ли ще го сложиш ?,В моя джоб ли ще го сложиш ?
SIM,1;04.19,PLA,ti syshcho imash dzhob .,"['ti', 'syshcho', 'imash', 'dzhob', '.']","['ti', 'syshcho', 'imash', 'dzhob', '.']","['ti', 'syshcho', 'imash', 'dzhob']",4,Ти съшчо имаш джоб .,"['ти', 'съшчо', 'имаш', 'джоб']",Ти съшчо имаш джоб .,Ти съшчо имаш джоб .
SIM,1;04.19,SIM,"dzhosha [: dzhoba], dzhosha [: dzhoba] .","['dzhoba', ',', 'dzhoba', '.']","['dzhoba', ',', 'dzhoba', '.']","['dzhoba', 'dzhoba']",2,"Джоша [: джоба], джоша [: джоба] .","['джоша', 'джоба', 'джоша', 'джоба']","Джоша , джоша .",джоба джоба .
SIM,1;04.19,PLA,"eto, vizh kyde e dzhobyt .","['eto', ',', 'vizh', 'kyde', 'e', 'dzhobyt', '.']","['eto', ',', 'vizh', 'kyde', 'e', 'dzhobyt', '.']","['eto', 'vizh', 'kyde', 'e', 'dzhobyt']",5,"Ето, виж къде е джобът .","['ето', 'виж', 'къде', 'е', 'джобът']","Ето , виж къде е джобът .","Ето , виж къде е джобът ."
SIM,1;04.19,PLA,na kogo zvynish ?,"['na', 'kogo', 'zvynish', '?']","['na', 'kogo', 'zvynish', '?']","['na', 'kogo', 'zvynish']",3,На кого звъниш ?,"['на', 'кого', 'звъниш']",На кого звъниш ?,На кого звъниш ?
SIM,1;04.19,SIM,"mami, mami, mami .","['mami', ',', 'mami', ',', 'mami', '.']","['mami', ',', 'mami', ',', 'mami', '.']","['mami', 'mami', 'mami']",3,"Мами, мами, мами .","['мами', 'мами', 'мами']","Мами , мами , мами .","Мами , мами , мами ."
SIM,1;04.19,SIM,"kaa [: kosa], kakaa [: kosa] .","['kosa', ',', 'kosa', '.']","['kosa', ',', 'kosa', '.']","['kosa', 'kosa']",2,"Каа [: коса], какаа [: коса] .","['каа', 'коса', 'какаа', 'коса']","Каа , какаа .",коса коса .
SIM,1;04.19,PLA,"kosa, za kosata e tova .","['kosa', ',', 'za', 'kosata', 'e', 'tova', '.']","['kosa', ',', 'za', 'kosata', 'e', 'tova', '.']","['kosa', 'za', 'kosata', 'e', 'tova']",5,"Коса, за косата е това .","['коса', 'за', 'косата', 'е', 'това']","Коса , за косата е това .","Коса , за косата е това ."
SIM,1;04.19,SIM,pepe [: pricheska] .,"['pricheska', '.']","['pricheska', '.']",['pricheska'],1,Пепе [: прическа] .,"['пепе', 'прическа']",Пепе .,прическа .
SIM,1;04.19,PLA,pricheska .,"['pricheska', '.']","['pricheska', '.']",['pricheska'],1,Прическа .,['прическа'],Прическа .,Прическа .
SIM,1;04.19,SIM,nani .,"['nani', '.']","['nani', '.']",['nani'],1,Нани .,['нани'],Нани .,Нани .
SIM,1;04.19,SIM,"nani, nani, nani, nani .","['nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', ',', 'nani', ',', 'nani', ',', 'nani', '.']","['nani', 'nani', 'nani', 'nani']",4,"Нани, нани, нани, нани .","['нани', 'нани', 'нани', 'нани']","Нани , нани , нани , нани .","Нани , нани , нани , нани ."
